"C","Hourly Wholesale Load Cost Report"
"C","Filename: whlsecost_hourly_4004_202409.csv"
"C","Report for: 09 2024"
"C","Report generated: 03/08/2025 14:30:27 EST"
"H","Location ID","Local Date","Local Hour","OnOffPeak","RTLMP","Capacity","First Contingency","Second Contingency","Regulation","Forward Reserves","Real-Time Reserves","Inadvertent","Marginal Loss Rev Fund","Auction Rev Rights","Real-Time Demand Reduction Cost","Price Responsive Demand Cost","ISO Sched 2","ISO Sched 3","NEPOOL Exp","Inventory Energy Program Cost","DA Ancillary Service Cost","Total Cost","RTLO"
"H","Number","Date","Number","String","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number"
"D",4004,"09/01/2024",01,"OFF",41.68,13.4,0.34,0.03,0.03,0,0.28,0,-0.31,-0.19,0,,0.48,0.47,0.23,0,,56.44,2897.12
"D",4004,"09/01/2024",02,"OFF",27.39,13.4,0.34,0.03,0,0,0.01,-0.02,-0.11,-0.19,0,,0.48,0.47,0.23,0,,42.03,2759.341
"D",4004,"09/01/2024",03,"OFF",21.19,13.4,0.34,0.03,0,0,0,0.02,-0.16,-0.19,0,,0.48,0.47,0.23,0,,35.81,2671.98
"D",4004,"09/01/2024",04,"OFF",20.1,13.4,0.34,0.03,0,0,0,0.01,-0.12,-0.19,0,,0.48,0.47,0.23,0,,34.75,2609.526
"D",4004,"09/01/2024",05,"OFF",20.09,13.4,0.34,0.03,0,0,0,0.04,-0.14,-0.19,0,,0.48,0.47,0.23,0,,34.75,2588.956
"D",4004,"09/01/2024",06,"OFF",20.01,13.4,0.34,0.03,0,0,0,0.02,-0.16,-0.19,0,,0.48,0.47,0.23,0,,34.63,2615.207
"D",4004,"09/01/2024",07,"OFF",20.11,13.4,0.34,0.03,0.15,0,0,0,-0.14,-0.19,0,,0.48,0.47,0.23,0,,34.88,2692.175
"D",4004,"09/01/2024",08,"OFF",20.37,13.4,0.34,0.03,0.14,0,0,0.01,-0.18,-0.19,0,,0.48,0.47,0.23,0,,35.1,2815.679
"D",4004,"09/01/2024",09,"OFF",23.02,13.4,0.34,0.03,0.03,0,0,-0.01,-0.21,-0.19,0,,0.48,0.47,0.23,0,,37.59,3023.12
"D",4004,"09/01/2024",10,"OFF",36.76,13.4,0.34,0.03,0,0,0.22,0.09,-0.2,-0.19,0,,0.48,0.47,0.23,0,,51.63,3180.894
"D",4004,"09/01/2024",11,"OFF",22.61,13.4,0.34,0.03,0.33,0,0,0.02,-0.22,-0.19,0,,0.48,0.47,0.23,0,,37.5,3301.011
"D",4004,"09/01/2024",12,"OFF",24.48,13.4,0.34,0.03,0.03,0,0,0.01,-0.24,-0.19,0,,0.48,0.47,0.23,0,,39.04,3446.915
"D",4004,"09/01/2024",13,"OFF",26.08,13.4,0.34,0.03,0,0,0,0.03,-0.22,-0.19,0,,0.48,0.47,0.23,0,,40.65,3623.781
"D",4004,"09/01/2024",14,"OFF",26.28,13.4,0.34,0.03,0,0,0,0.01,-0.27,-0.19,0,,0.48,0.47,0.23,0,,40.78,3783.323
"D",4004,"09/01/2024",15,"OFF",34.07,13.4,0.34,0.03,0,0,0.02,0.03,-0.2,-0.19,0,,0.48,0.47,0.23,0,,48.68,3805.019
"D",4004,"09/01/2024",16,"OFF",28.16,13.4,0.34,0.03,0,0,0,0.01,-0.15,-0.19,0,,0.48,0.47,0.23,0,,42.78,3772.618
"D",4004,"09/01/2024",17,"OFF",24.2,13.4,0.34,0.03,0.15,0,0,0.01,-0.22,-0.19,0,,0.48,0.47,0.23,0,,38.9,3838.55
"D",4004,"09/01/2024",18,"OFF",23.74,13.4,0.34,0.03,0.03,0,0,0.03,-0.2,-0.19,0,,0.48,0.47,0.23,0,,38.36,3897.618
"D",4004,"09/01/2024",19,"OFF",29.33,13.4,0.34,0.03,0,0,0,0.01,-0.23,-0.19,0,,0.48,0.47,0.23,0,,43.87,3945.851
"D",4004,"09/01/2024",20,"OFF",28.04,13.4,0.34,0.03,0,0,0,0.03,-0.25,-0.19,0,,0.48,0.47,0.23,0,,42.58,3885.037
"D",4004,"09/01/2024",21,"OFF",40.58,13.4,0.34,0.03,0,0,0,-0.06,-0.18,-0.19,0,,0.48,0.47,0.23,0,,55.1,3828.283
"D",4004,"09/01/2024",22,"OFF",35.78,13.4,0.34,0.03,0.06,0,0,-0.05,-0.17,-0.19,0,,0.48,0.47,0.23,0,,50.38,3646.846
"D",4004,"09/01/2024",23,"OFF",39.8,13.4,0.34,0.03,0.16,0,0.09,0.03,-0.11,-0.19,0,,0.48,0.47,0.23,0,,54.73,3410.541
"D",4004,"09/01/2024",24,"OFF",44.58,13.4,0.34,0.03,0.3,0,0.24,0,-0.1,-0.19,0,,0.48,0.47,0.23,0,,59.78,3162.464
"D",4004,"09/02/2024",01,"OFF",31.74,13.4,0.2,0.04,0,0,0,0.04,-0.2,-0.19,0,,0.48,0.47,0.23,0,,46.21,2945.187
"D",4004,"09/02/2024",02,"OFF",35.71,13.4,0.2,0.04,0,0,0,0.01,-0.13,-0.19,0,,0.48,0.47,0.23,0,,50.22,2766.185
"D",4004,"09/02/2024",03,"OFF",30.78,13.4,0.2,0.04,0,0,0,0.03,-0.04,-0.19,0,,0.48,0.47,0.23,0,,45.4,2599.981
"D",4004,"09/02/2024",04,"OFF",26.67,13.4,0.2,0.04,0,0,0,-0.01,-0.09,-0.19,0,,0.48,0.47,0.23,0,,41.2,2485.695
"D",4004,"09/02/2024",05,"OFF",22.79,13.4,0.2,0.04,0,0,0,0.03,-0.11,-0.19,0,,0.48,0.47,0.23,0,,37.34,2446.893
"D",4004,"09/02/2024",06,"OFF",23.01,13.4,0.2,0.04,0,0,0,0.06,-0.11,-0.19,0,,0.48,0.47,0.23,0,,37.59,2482.237
"D",4004,"09/02/2024",07,"OFF",21.83,13.4,0.2,0.04,0.08,0,0,0,-0.12,-0.19,0,,0.48,0.47,0.23,0,,36.42,2524.032
"D",4004,"09/02/2024",08,"OFF",21.96,13.4,0.2,0.04,0.1,0,0,-0.04,-0.13,-0.19,0,,0.48,0.47,0.23,0,,36.52,2581.31
"D",4004,"09/02/2024",09,"OFF",21.74,13.4,0.2,0.04,0.01,0,0,-0.02,-0.16,-0.19,0,,0.48,0.47,0.23,0,,36.2,2705.735
"D",4004,"09/02/2024",10,"OFF",21.62,13.4,0.2,0.04,0,0,0,0,-0.12,-0.19,0,,0.48,0.47,0.23,0,,36.13,2826.024
"D",4004,"09/02/2024",11,"OFF",20.66,13.4,0.2,0.04,0,0,0,-0.03,-0.13,-0.19,0,,0.48,0.47,0.23,0,,35.13,2786.968
"D",4004,"09/02/2024",12,"OFF",20.44,13.4,0.2,0.04,0,0,0,0.01,-0.14,-0.19,0,,0.48,0.47,0.23,0,,34.94,2783.329
"D",4004,"09/02/2024",13,"OFF",20.81,13.4,0.2,0.04,0,0,0,-0.03,-0.19,-0.19,0,,0.48,0.47,0.23,0,,35.22,2900.002
"D",4004,"09/02/2024",14,"OFF",21.41,13.4,0.2,0.04,0,0,0,0.04,-0.21,-0.19,0,,0.48,0.47,0.23,0,,35.87,3065.804
"D",4004,"09/02/2024",15,"OFF",20.41,13.4,0.2,0.04,0,0,0,0.03,-0.16,-0.19,0,,0.48,0.47,0.23,0,,34.91,3142.241
"D",4004,"09/02/2024",16,"OFF",20.19,13.4,0.2,0.04,0,0,0,0,-0.15,-0.19,0,,0.48,0.47,0.23,0,,34.67,3315.308
"D",4004,"09/02/2024",17,"OFF",23.5,13.4,0.2,0.04,0,0,0,0.01,-0.17,-0.19,0,,0.48,0.47,0.23,0,,37.97,3488.658
"D",4004,"09/02/2024",18,"OFF",32.4,13.4,0.2,0.04,0,0,0,-0.03,-0.28,-0.19,0,,0.48,0.47,0.23,0,,46.72,3638.577
"D",4004,"09/02/2024",19,"OFF",30.77,13.4,0.2,0.04,0,0,0,-0.01,-0.24,-0.19,0,,0.48,0.47,0.23,0,,45.15,3632.195
"D",4004,"09/02/2024",20,"OFF",42.88,13.4,0.2,0.04,0,0,0,-0.08,-0.25,-0.19,0,,0.48,0.47,0.23,0,,57.18,3554.559
"D",4004,"09/02/2024",21,"OFF",37.17,13.4,0.2,0.04,0,0,0,0.04,-0.15,-0.19,0,,0.48,0.47,0.23,0,,51.69,3428.769
"D",4004,"09/02/2024",22,"OFF",23.66,13.4,0.2,0.04,0.1,0,0,-0.04,-0.09,-0.19,0,,0.48,0.47,0.23,0,,38.26,3154.106
"D",4004,"09/02/2024",23,"OFF",21.39,13.4,0.2,0.04,0.11,0,0,-0.05,-0.13,-0.19,0,,0.48,0.47,0.23,0,,35.95,2841.393
"D",4004,"09/02/2024",24,"OFF",19.86,13.4,0.2,0.04,0.1,0,0,-0.03,-0.08,-0.19,0,,0.48,0.47,0.23,0,,34.48,2549.647
"D",4004,"09/03/2024",01,"OFF",19.66,13.4,0.23,0.04,0.01,0,0,-0.02,-0.11,-0.19,0,,0.48,0.47,0.23,0,,34.2,2352.461
"D",4004,"09/03/2024",02,"OFF",19.79,13.4,0.23,0.04,0,0,0,-0.03,-0.11,-0.19,0,,0.48,0.47,0.23,0,,34.31,2219.491
"D",4004,"09/03/2024",03,"OFF",18.77,13.4,0.23,0.04,0,0,0,-0.06,-0.07,-0.19,0,,0.48,0.47,0.23,0,,33.3,2129.135
"D",4004,"09/03/2024",04,"OFF",18.93,13.4,0.23,0.04,0,0,0,-0.06,-0.08,-0.19,0,,0.48,0.47,0.23,0,,33.45,2089.881
"D",4004,"09/03/2024",05,"OFF",18.91,13.4,0.23,0.04,0,0,0,-0.05,-0.08,-0.19,0,,0.48,0.47,0.23,0,,33.44,2106.892
"D",4004,"09/03/2024",06,"OFF",19.76,13.4,0.23,0.04,0.08,0,0,-0.05,-0.08,-0.19,0,,0.48,0.47,0.23,0,,34.37,2272.433
"D",4004,"09/03/2024",07,"OFF",20.52,13.4,0.23,0.04,0.1,0,0,-0.01,-0.12,-0.19,0,,0.48,0.47,0.23,0,,35.15,2549.721
"D",4004,"09/03/2024",08,"ON",22.86,13.4,0.23,0.04,0.1,1.66,0.04,-0.04,-0.18,-0.19,0,,0.48,0.47,0.23,0,,39.1,2703.111
"D",4004,"09/03/2024",09,"ON",21.26,13.4,0.23,0.04,0.06,1.68,0,-0.1,-0.06,-0.19,0,,0.48,0.47,0.23,0,,37.5,2678.012
"D",4004,"09/03/2024",10,"ON",20.4,13.4,0.23,0.04,0,1.71,0,-0.03,-0.05,-0.19,0,,0.48,0.47,0.23,0,,36.69,2612.879
"D",4004,"09/03/2024",11,"ON",20.69,13.4,0.23,0.04,0,1.75,0,-0.02,-0.1,-0.19,0,,0.48,0.47,0.23,0,,36.98,2569.35
"D",4004,"09/03/2024",12,"ON",20.2,13.4,0.23,0.04,0,1.74,0,-0.04,-0.11,-0.19,0,,0.48,0.47,0.23,0,,36.45,2537.673
"D",4004,"09/03/2024",13,"ON",19.72,13.4,0.23,0.04,0,1.73,0,0.02,-0.09,-0.19,0,,0.48,0.47,0.23,0,,36.04,2529.722
"D",4004,"09/03/2024",14,"ON",20.13,13.4,0.23,0.04,0.06,1.69,0,-0.01,-0.04,-0.19,0,,0.48,0.47,0.23,0,,36.49,2610.304
"D",4004,"09/03/2024",15,"ON",20.76,13.4,0.23,0.04,0.01,1.64,0,0.02,-0.13,-0.19,0,,0.48,0.47,0.23,0,,36.96,2768.72
"D",4004,"09/03/2024",16,"ON",20.6,13.4,0.23,0.04,0,1.54,0,0,-0.13,-0.19,0,,0.48,0.47,0.23,0,,36.67,2952.704
"D",4004,"09/03/2024",17,"ON",23.23,13.4,0.23,0.04,0.06,1.44,0,-0.04,-0.06,-0.19,0,,0.48,0.47,0.23,0,,39.29,3184.685
"D",4004,"09/03/2024",18,"ON",39.56,13.4,0.23,0.04,0.76,1.35,0,-0.08,0.07,-0.19,0,,0.48,0.47,0.23,0,,56.32,3396.563
"D",4004,"09/03/2024",19,"ON",46.22,13.4,0.23,0.04,0.11,1.33,0,0.03,-0.18,-0.19,0,,0.48,0.47,0.23,0,,62.17,3462.403
"D",4004,"09/03/2024",20,"ON",45.34,13.4,0.23,0.04,0.03,1.34,0,0.07,-0.07,-0.19,0,,0.48,0.47,0.23,0,,61.37,3430.543
"D",4004,"09/03/2024",21,"ON",34.98,13.4,0.23,0.04,0.07,1.39,0,-0.02,0.01,-0.19,0,,0.48,0.47,0.23,0,,51.09,3311.539
"D",4004,"09/03/2024",22,"ON",36.85,13.4,0.23,0.04,0.19,1.5,0,-0.11,0.05,-0.19,0,,0.48,0.47,0.23,0,,53.14,3060.36
"D",4004,"09/03/2024",23,"ON",24.07,13.4,0.23,0.04,0.65,1.64,0,-0.05,-0.01,-0.19,0,,0.48,0.47,0.23,0,,40.96,2754.9
"D",4004,"09/03/2024",24,"OFF",21.81,13.4,0.23,0.04,0.2,0,0,-0.06,-0.09,-0.19,0,,0.48,0.47,0.23,0,,36.52,2494.846
"D",4004,"09/04/2024",01,"OFF",40.91,13.4,0.93,0.08,0.01,0,0,-0.08,-0.3,-0.19,0,,0.48,0.47,0.23,0,,55.94,2312.826
"D",4004,"09/04/2024",02,"OFF",35.34,13.4,0.93,0.08,0,0,0,-0.07,0.04,-0.19,0,,0.48,0.47,0.23,0,,50.71,2198.638
"D",4004,"09/04/2024",03,"OFF",22.79,13.4,0.93,0.08,0.13,0,0,-0.05,-0.07,-0.19,0,,0.48,0.47,0.23,0,,38.2,2132.29
"D",4004,"09/04/2024",04,"OFF",22.85,13.4,0.93,0.08,0.08,0,0,-0.07,-0.09,-0.19,0,,0.48,0.47,0.23,0,,38.17,2103.534
"D",4004,"09/04/2024",05,"OFF",22.89,13.4,0.93,0.08,0,0,0,0.01,-0.11,-0.19,0,,0.48,0.47,0.23,0,,38.19,2135.39
"D",4004,"09/04/2024",06,"OFF",22.58,13.4,0.93,0.08,0.07,0,0,0.06,-0.17,-0.19,0,,0.48,0.47,0.23,0,,37.94,2294.708
"D",4004,"09/04/2024",07,"OFF",46.31,13.4,0.93,0.08,0.45,0,0.26,-0.04,-0.01,-0.19,0,,0.48,0.47,0.23,0,,62.37,2572.852
"D",4004,"09/04/2024",08,"ON",47.67,13.4,0.93,0.08,0.31,1.63,0,-0.03,-0.03,-0.19,0,,0.48,0.47,0.23,0,,64.95,2730.386
"D",4004,"09/04/2024",09,"ON",23,13.4,0.93,0.08,0.61,1.63,0,-0.04,-0.09,-0.19,0,,0.48,0.47,0.23,0,,40.51,2715.334
"D",4004,"09/04/2024",10,"ON",22.09,13.4,0.93,0.08,0.52,1.65,0,-0.02,-0.08,-0.19,0,,0.48,0.47,0.23,0,,39.56,2691.659
"D",4004,"09/04/2024",11,"ON",25.66,13.4,0.93,0.08,0.06,1.66,0,-0.06,-0.06,-0.19,0,,0.48,0.47,0.23,0,,42.66,2663.206
"D",4004,"09/04/2024",12,"ON",24.64,13.4,0.93,0.08,0,1.65,0,-0.02,-0.1,-0.19,0,,0.48,0.47,0.23,0,,41.57,2659.307
"D",4004,"09/04/2024",13,"ON",24.95,13.4,0.93,0.08,0.01,1.61,0,-0.05,-0.14,-0.19,0,,0.48,0.47,0.23,0,,41.78,2722.619
"D",4004,"09/04/2024",14,"ON",29.03,13.4,0.93,0.08,0.26,1.57,0,0.04,-0.14,-0.19,0,,0.48,0.47,0.23,0,,46.16,2802.707
"D",4004,"09/04/2024",15,"ON",28.02,13.4,0.93,0.08,0.02,1.5,0,-0.04,-0.09,-0.19,0,,0.48,0.47,0.23,0,,44.81,2963.801
"D",4004,"09/04/2024",16,"ON",29.2,13.4,0.93,0.08,0.08,1.42,0,-0.01,-0.06,-0.19,0,,0.48,0.47,0.23,0,,46.03,3145.761
"D",4004,"09/04/2024",17,"ON",47.7,13.4,0.93,0.08,0.1,1.34,0.01,-0.14,0.03,-0.19,0,,0.48,0.47,0.23,0,,64.44,3375.355
"D",4004,"09/04/2024",18,"ON",36.47,13.4,0.93,0.08,0.07,1.27,0,0.05,-0.18,-0.19,0,,0.48,0.47,0.23,0,,53.08,3550.092
"D",4004,"09/04/2024",19,"ON",47.31,13.4,0.93,0.08,0.07,1.26,0.01,-0.11,0.02,-0.19,0,,0.48,0.47,0.23,0,,63.96,3584.513
"D",4004,"09/04/2024",20,"ON",48.85,13.4,0.93,0.08,0.1,1.27,0,-0.07,-0.08,-0.19,0,,0.48,0.47,0.23,0,,65.47,3561.431
"D",4004,"09/04/2024",21,"ON",35.08,13.4,0.93,0.08,0.06,1.32,0,-0.03,-0.05,-0.19,0,,0.48,0.47,0.23,0,,51.78,3430.305
"D",4004,"09/04/2024",22,"ON",28.6,13.4,0.93,0.08,0.35,1.42,0,-0.03,-0.1,-0.19,0,,0.48,0.47,0.23,0,,45.64,3170.894
"D",4004,"09/04/2024",23,"ON",27.78,13.4,0.93,0.08,0.17,1.56,0,-0.06,-0.2,-0.19,0,,0.48,0.47,0.23,0,,44.65,2859.324
"D",4004,"09/04/2024",24,"OFF",26.24,13.4,0.93,0.08,0.18,0,0.01,-0.04,-0.13,-0.19,0,,0.48,0.47,0.23,0,,41.66,2589.107
"D",4004,"09/05/2024",01,"OFF",22.88,13.4,0.6,0.06,0.03,0,0,-0.02,-0.17,-0.19,0,,0.48,0.47,0.23,0,,37.77,2399.637
"D",4004,"09/05/2024",02,"OFF",32.2,13.4,0.6,0.06,0,0,0,-0.06,-0.19,-0.19,0,,0.48,0.47,0.23,0,,47,2275.725
"D",4004,"09/05/2024",03,"OFF",23.84,13.4,0.6,0.06,0,0,0,-0.01,-0.1,-0.19,0,,0.48,0.47,0.23,0,,38.78,2197.738
"D",4004,"09/05/2024",04,"OFF",24.31,13.4,0.6,0.06,0,0,0,-0.03,-0.11,-0.19,0,,0.48,0.47,0.23,0,,39.22,2157.656
"D",4004,"09/05/2024",05,"OFF",25.61,13.4,0.6,0.06,0.08,0,0,-0.03,-0.09,-0.19,0,,0.48,0.47,0.23,0,,40.62,2183.55
"D",4004,"09/05/2024",06,"OFF",48.34,13.4,0.6,0.06,0.22,0,0,-0.07,0.19,-0.19,0,,0.48,0.47,0.23,0,,63.73,2337.654
"D",4004,"09/05/2024",07,"OFF",47.9,13.4,0.6,0.06,0.68,0,0.39,-0.01,-0.05,-0.19,0,,0.48,0.47,0.23,0,,63.96,2619.012
"D",4004,"09/05/2024",08,"ON",35.11,13.4,0.6,0.06,0.3,1.59,0.13,-0.01,-0.06,-0.19,0,,0.48,0.47,0.23,0,,52.11,2770.448
"D",4004,"09/05/2024",09,"ON",34.56,13.4,0.6,0.06,0.02,1.59,0,-0.02,0.07,-0.19,0,,0.48,0.47,0.23,0,,51.27,2776.261
"D",4004,"09/05/2024",10,"ON",22.73,13.4,0.6,0.06,0,1.62,0,0,0,-0.19,0,,0.48,0.47,0.23,0,,39.4,2762.78
"D",4004,"09/05/2024",11,"ON",23.2,13.4,0.6,0.06,0,1.62,0,-0.02,-0.04,-0.19,0,,0.48,0.47,0.23,0,,39.81,2742.774
"D",4004,"09/05/2024",12,"ON",23.31,13.4,0.6,0.06,0,1.62,0,-0.01,-0.08,-0.19,0,,0.48,0.47,0.23,0,,39.89,2710.154
"D",4004,"09/05/2024",13,"ON",22.59,13.4,0.6,0.06,0,1.61,0,-0.03,-0.12,-0.19,0,,0.48,0.47,0.23,0,,39.1,2732.551
"D",4004,"09/05/2024",14,"ON",22.57,13.4,0.6,0.06,0,1.56,0,0.03,-0.19,-0.19,0,,0.48,0.47,0.23,0,,39.02,2807.266
"D",4004,"09/05/2024",15,"ON",22.66,13.4,0.6,0.06,0,1.5,0,-0.03,-0.23,-0.19,0,,0.48,0.47,0.23,0,,38.95,2923.176
"D",4004,"09/05/2024",16,"ON",22.26,13.4,0.6,0.06,0,1.43,0,-0.03,-0.06,-0.19,0,,0.48,0.47,0.23,0,,38.65,3093.463
"D",4004,"09/05/2024",17,"ON",31.38,13.4,0.6,0.06,0.1,1.35,0,-0.05,-0.1,-0.19,0,,0.48,0.47,0.23,0,,47.73,3335.152
"D",4004,"09/05/2024",18,"ON",39.27,13.4,0.6,0.06,0.2,1.29,0,-0.05,-0.22,-0.19,0,,0.48,0.47,0.23,0,,55.54,3514.633
