"C","Hourly Wholesale Load Cost Report"
"C","Filename: whlsecost_hourly_4007_202412.csv"
"C","Report for: 12 2024"
"C","Report generated: 03/08/2025 14:30:43 EST"
"H","Location ID","Local Date","Local Hour","OnOffPeak","RTLMP","Capacity","First Contingency","Second Contingency","Regulation","Forward Reserves","Real-Time Reserves","Inadvertent","Marginal Loss Rev Fund","Auction Rev Rights","Real-Time Demand Reduction Cost","Price Responsive Demand Cost","ISO Sched 2","ISO Sched 3","NEPOOL Exp","Inventory Energy Program Cost","DA Ancillary Service Cost","Total Cost","RTLO"
"H","Number","Date","Number","String","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number","Number"
"D",4007,"12/01/2024",01,"OFF",41.6,11.16,0.39,0.09,0.08,0,0,-0.01,-0.95,-0.3,0,,0.48,0.46,0.23,2.66,,55.89,1901.154
"D",4007,"12/01/2024",02,"OFF",37.59,11.16,0.39,0.09,0.01,0,0,0.14,-1.29,-0.3,0,,0.48,0.46,0.23,2.66,,51.62,1924.231
"D",4007,"12/01/2024",03,"OFF",41.27,11.16,0.39,0.09,0,0,0,0.04,-0.97,-0.3,0,,0.48,0.46,0.23,2.66,,55.51,2587.524
"D",4007,"12/01/2024",04,"OFF",40.59,11.16,0.39,0.09,0,0,0,-0.03,-1.02,-0.3,0,,0.48,0.46,0.23,2.66,,54.71,2689.242
"D",4007,"12/01/2024",05,"OFF",40.12,11.16,0.39,0.09,0,0,0,0.06,-0.95,-0.3,0,,0.48,0.46,0.23,2.66,,54.4,2464.33
"D",4007,"12/01/2024",06,"OFF",41.17,11.16,0.39,0.09,0,0,0,0.12,-0.66,-0.3,0,,0.48,0.46,0.23,2.66,,55.8,2383.184
"D",4007,"12/01/2024",07,"OFF",37.67,11.16,0.39,0.09,0.08,0,0,0.08,-0.87,-0.3,0,,0.48,0.46,0.23,2.66,,52.13,1708.973
"D",4007,"12/01/2024",08,"OFF",38.13,11.16,0.39,0.09,0.3,0,0,0.1,-1.03,-0.3,0,,0.48,0.46,0.23,2.66,,52.67,1759.113
"D",4007,"12/01/2024",09,"OFF",36.66,11.16,0.39,0.09,0.11,0,0,-0.02,-0.91,-0.3,0,,0.48,0.46,0.23,2.66,,51.01,1817.157
"D",4007,"12/01/2024",10,"OFF",36.1,11.16,0.39,0.09,0.02,0,0,0,-0.79,-0.3,0,,0.48,0.46,0.23,2.66,,50.5,1829.994
"D",4007,"12/01/2024",11,"OFF",21.27,11.16,0.39,0.09,0,0,0,0.12,-0.52,-0.3,0,,0.48,0.46,0.23,2.66,,36.04,1709.061
"D",4007,"12/01/2024",12,"OFF",30.58,11.16,0.39,0.09,0.02,0,0,0.02,-0.87,-0.3,0,,0.48,0.46,0.23,2.66,,44.92,1641.563
"D",4007,"12/01/2024",13,"OFF",67.22,11.16,0.39,0.09,0,0,0,0.09,-1.03,-0.3,0,,0.48,0.46,0.23,2.66,,81.45,1655.609
"D",4007,"12/01/2024",14,"OFF",70.18,11.16,0.39,0.09,0,0,0,0.03,-0.94,-0.3,0,,0.48,0.46,0.23,2.66,,84.44,1727.024
"D",4007,"12/01/2024",15,"OFF",79.47,11.16,0.39,0.09,0,0,0,0.12,-0.71,-0.3,0,,0.48,0.46,0.23,2.66,,94.05,1841.441
"D",4007,"12/01/2024",16,"OFF",143.89,11.16,0.39,0.09,0,0,0,0.08,-1.92,-0.3,0,,0.48,0.46,0.23,2.66,,157.22,1977.092
"D",4007,"12/01/2024",17,"OFF",140.52,11.16,0.39,0.09,0,0,0,0,-2.22,-0.3,0,,0.48,0.46,0.23,2.66,,153.47,2139.044
"D",4007,"12/01/2024",18,"OFF",147.98,11.16,0.39,0.09,0,0,0,0.25,-3.34,-0.3,0,,0.48,0.46,0.23,2.66,,160.06,2230.657
"D",4007,"12/01/2024",19,"OFF",102.53,11.16,0.39,0.09,0,0,0,0.19,-2.35,-0.3,0,,0.48,0.46,0.23,2.66,,115.54,2210.582
"D",4007,"12/01/2024",20,"OFF",92.45,11.16,0.39,0.09,0.15,0,0,0.08,-2.16,-0.3,0,,0.48,0.46,0.23,2.66,,105.69,2165.375
"D",4007,"12/01/2024",21,"OFF",106.69,11.16,0.39,0.09,0.03,0,0,0.01,-2.35,-0.3,0,,0.48,0.46,0.23,2.66,,119.55,2095.778
"D",4007,"12/01/2024",22,"OFF",106.95,11.16,0.39,0.09,0,0,0,0,-2.35,-0.3,0,,0.48,0.46,0.23,2.66,,119.77,1991.785
"D",4007,"12/01/2024",23,"OFF",93.47,11.16,0.39,0.09,0.2,0,0,-0.02,-2.88,-0.3,0,,0.48,0.46,0.23,2.66,,105.94,1864.53
"D",4007,"12/01/2024",24,"OFF",92.75,11.16,0.39,0.09,0.47,0,0,0.14,-1.26,-0.3,0,,0.48,0.46,0.23,2.66,,107.27,1756.942
"D",4007,"12/02/2024",01,"OFF",159.21,11.16,1.18,0.21,0.14,0,0,0.04,-2.54,-0.3,0,,0.48,0.46,0.23,2.47,,172.74,2269.606
"D",4007,"12/02/2024",02,"OFF",183.66,11.16,1.18,0.21,0,0,0,0.07,-2.8,-0.3,0,,0.48,0.46,0.23,2.47,,196.82,2554.334
"D",4007,"12/02/2024",03,"OFF",185.34,11.16,1.18,0.21,0,0,0,0.33,-2.67,-0.3,0,,0.48,0.46,0.23,2.47,,198.89,2534.02
"D",4007,"12/02/2024",04,"OFF",142.29,11.16,1.18,0.21,0,0,0,0.12,-2.74,-0.3,0,,0.48,0.46,0.23,2.47,,155.56,2541.257
"D",4007,"12/02/2024",05,"OFF",181.69,11.16,1.18,0.21,0,0,0,-0.19,-3.03,-0.3,0,,0.48,0.46,0.23,2.47,,194.36,2528.353
"D",4007,"12/02/2024",06,"OFF",115.7,11.16,1.18,0.21,0.65,0,0.03,0.55,-2.58,-0.3,0,,0.48,0.46,0.23,2.47,,130.24,1967.2
"D",4007,"12/02/2024",07,"OFF",124.38,11.16,1.18,0.21,1.01,0,0,0.28,-2.88,-0.3,0,,0.48,0.46,0.23,2.47,,138.68,2072.263
"D",4007,"12/02/2024",08,"ON",110.91,11.16,1.18,0.21,0.88,0.84,0.47,0,-3.22,-0.3,0,,0.48,0.46,0.23,2.47,,125.77,2183.82
"D",4007,"12/02/2024",09,"ON",93.45,11.16,1.18,0.21,0.09,0.88,0,-0.01,-1.8,-0.3,0,,0.48,0.46,0.23,2.47,,108.5,2112.521
"D",4007,"12/02/2024",10,"ON",64.9,11.16,1.18,0.21,0,0.93,0,0.05,-1.47,-0.3,0,,0.48,0.46,0.23,2.47,,80.3,2451.663
"D",4007,"12/02/2024",11,"ON",74.41,11.16,1.18,0.21,0,0.96,0,-0.14,-1.72,-0.3,0,,0.48,0.46,0.23,2.47,,89.4,2952.424
"D",4007,"12/02/2024",12,"ON",73.34,11.16,1.18,0.21,0.01,0.99,0,0.08,-1.43,-0.3,0,,0.48,0.46,0.23,2.47,,88.88,2900.57
"D",4007,"12/02/2024",13,"ON",82.33,11.16,1.18,0.21,0,0.98,0,0.12,-1.34,-0.3,0,,0.48,0.46,0.23,2.47,,97.98,2895.146
"D",4007,"12/02/2024",14,"ON",87.09,11.16,1.18,0.21,0,0.96,0,0.25,-1.58,-0.3,0,,0.48,0.46,0.23,2.47,,102.61,2657.894
"D",4007,"12/02/2024",15,"ON",92.52,11.16,1.18,0.21,0,0.93,0,0.35,-1.8,-0.3,0,,0.48,0.46,0.23,2.47,,107.89,2142.563
"D",4007,"12/02/2024",16,"ON",151.57,11.16,1.18,0.21,0,0.88,0,0.54,-1.05,-0.3,0,,0.48,0.46,0.23,2.47,,167.83,2118.941
"D",4007,"12/02/2024",17,"ON",191.68,11.16,1.18,0.21,0,0.82,0.02,0.27,-1.15,-0.3,0,,0.48,0.46,0.23,2.47,,207.53,2277.92
"D",4007,"12/02/2024",18,"ON",159.86,11.16,1.18,0.21,0,0.79,0.02,0.57,-1.92,-0.3,0,,0.48,0.46,0.23,2.47,,175.21,2361.651
"D",4007,"12/02/2024",19,"ON",124.94,11.16,1.18,0.21,0,0.8,0,0.13,-1.5,-0.3,0,,0.48,0.46,0.23,2.47,,140.26,2347.545
"D",4007,"12/02/2024",20,"ON",131.97,11.16,1.18,0.21,0,0.81,0,-0.16,-1.4,-0.3,0,,0.48,0.46,0.23,2.47,,147.11,2317.001
"D",4007,"12/02/2024",21,"ON",164.71,11.16,1.18,0.21,0,0.84,0,-0.11,-0.97,-0.3,0,,0.48,0.46,0.23,2.47,,180.36,2233.56
"D",4007,"12/02/2024",22,"ON",145.3,11.16,1.18,0.21,0,0.89,0,-0.04,-0.77,-0.3,0,,0.48,0.46,0.23,2.47,,161.27,2123.443
"D",4007,"12/02/2024",23,"ON",132.81,11.16,1.18,0.21,0.32,0.96,0,0.23,-0.65,-0.3,0,,0.48,0.46,0.23,2.47,,149.56,1972.727
"D",4007,"12/02/2024",24,"OFF",146.72,11.16,1.18,0.21,0.33,0,0,0.2,-0.39,-0.3,0,,0.48,0.46,0.23,2.47,,162.75,1882.884
"D",4007,"12/03/2024",01,"OFF",199.48,11.16,1.02,0.23,1.88,0,0,0.05,-0.37,-0.3,0,,0.48,0.46,0.23,2.46,,216.78,2367.404
"D",4007,"12/03/2024",02,"OFF",226.43,11.16,1.02,0.23,0,0,0,-0.06,-1.08,-0.3,0,,0.48,0.46,0.23,2.46,,241.03,2386.599
"D",4007,"12/03/2024",03,"OFF",235.42,11.16,1.02,0.23,0,0,0,-0.05,-0.52,-0.3,0,,0.48,0.46,0.23,2.46,,250.59,2365.553
"D",4007,"12/03/2024",04,"OFF",261.39,11.16,1.02,0.23,0,0,0,-0.12,-0.8,-0.3,0,,0.48,0.46,0.23,2.46,,276.21,2366.481
"D",4007,"12/03/2024",05,"OFF",312.98,11.16,1.02,0.23,0,0,0,0.08,-0.12,-0.3,0,,0.48,0.46,0.23,2.46,,328.68,2565.362
"D",4007,"12/03/2024",06,"OFF",250.86,11.16,1.02,0.23,2.45,0,8.81,0.47,1.32,-0.3,0,,0.48,0.46,0.23,2.46,,279.65,2016.198
"D",4007,"12/03/2024",07,"OFF",196.3,11.16,1.02,0.23,1.22,0,0,0.17,-0.63,-0.3,0,,0.48,0.46,0.23,2.46,,212.8,2116.343
"D",4007,"12/03/2024",08,"ON",183.13,11.16,1.02,0.23,1.43,0.82,0.08,-0.03,-1.42,-0.3,0,,0.48,0.46,0.23,2.46,,199.75,2229.741
"D",4007,"12/03/2024",09,"ON",173.97,11.16,1.02,0.23,0.37,0.86,0.09,-0.09,-0.53,-0.3,0,,0.48,0.46,0.23,2.46,,190.41,2215.719
"D",4007,"12/03/2024",10,"ON",160.31,11.16,1.02,0.23,0.18,0.9,0.71,0.02,0.05,-0.3,0,,0.48,0.46,0.23,2.46,,177.91,2190.387
"D",4007,"12/03/2024",11,"ON",117.31,11.16,1.02,0.23,0.01,0.94,0,-0.09,-0.35,-0.3,0,,0.48,0.46,0.23,2.46,,133.56,2711.021
