"C","Hourly Wholesale Load Cost Report"
"C","Filename: whlsecost_hourly_4008_202404.csv"
"C","Report for: 04 2024"
"C","Report generated: 03/08/2025 14:29:35 EST"
"H","Location ID","Local Date","Local Hour","OnOffPeak","RTLMP","Capacity","First Contingency","Second Contingency","Regulation","Forward Reserves","Real-Time Reserves","Inadvertent","Marginal Loss Rev Fund","Auction Rev Rights","Real-Time Demand Reduction Cost","Price Responsive Demand Cost","ISO Sched 2","ISO Sched 3","NEPOOL Exp","Inventory Energy Program Cost","DA Ancillary Service Cost","Total Cost","RTLO"
"D",4008,"04/01/2024",24,"OFF",20.8,11.45,0.49,0.09,0.06,0,0,0.01,-0.12,-0.14,0,,0.48,0.47,0.23,0,,33.82,2234.021
"D",4008,"04/02/2024",01,"OFF",23.49,11.45,0.64,0.03,0.01,0,0,-0.02,-0.07,-0.14,0,,0.48,0.47,0.23,0,,36.57,2114.52
"D",4008,"04/02/2024",02,"OFF",23.84,11.45,0.64,0.03,0,0,0,0,-0.09,-0.14,0,,0.48,0.47,0.23,0,,36.91,2039.058
"D",4008,"04/02/2024",03,"OFF",22.38,11.45,0.64,0.03,0,0,0,0,-0.09,-0.14,0,,0.48,0.47,0.23,0,,35.45,2013.554
"D",4008,"04/02/2024",04,"OFF",22.12,11.45,0.64,0.03,0,0,0,-0.01,-0.1,-0.14,0,,0.48,0.47,0.23,0,,35.17,2013.179
"D",4008,"04/02/2024",05,"OFF",22.04,11.45,0.64,0.03,0,0,0,0,-0.1,-0.14,0,,0.48,0.47,0.23,0,,35.1,2063.961
"D",4008,"04/02/2024",06,"OFF",28.04,11.45,0.64,0.03,0.09,0,0,0.03,0.03,-0.14,0,,0.48,0.47,0.23,0,,41.35,2215.304
"D",4008,"04/02/2024",07,"OFF",35.81,11.45,0.64,0.03,0.17,0,0,0.05,-0.17,-0.14,0,,0.48,0.47,0.23,0,,49.02,2486.048
"D",4008,"04/02/2024",08,"ON",25.89,11.45,0.64,0.03,0.08,1.01,0,0.04,-0.29,-0.14,0,,0.48,0.47,0.23,0,,39.89,2632.149
"D",4008,"04/02/2024",09,"ON",23.02,11.45,0.64,0.03,0,1.02,0,0.04,-0.14,-0.14,0,,0.48,0.47,0.23,0,,37.1,2662
"D",4008,"04/02/2024",10,"ON",22.6,11.45,0.64,0.03,0,1.06,0,0.02,-0.09,-0.14,0,,0.48,0.47,0.23,0,,36.75,2608.448
"D",4008,"04/02/2024",11,"ON",22.44,11.45,0.64,0.03,0,1.08,0,0.03,-0.11,-0.14,0,,0.48,0.47,0.23,0,,36.6,2615.927
"D",4008,"04/02/2024",12,"ON",20.33,11.45,0.64,0.03,0.05,1.14,0,0.03,-0.09,-0.14,0,,0.48,0.47,0.23,0,,34.62,2535.206
"D",4008,"04/02/2024",13,"ON",19.89,11.45,0.64,0.03,0.05,1.06,0,-0.05,-0.13,-0.14,0,,0.48,0.47,0.23,0,,33.98,2534.293
"D",4008,"04/02/2024",14,"ON",21.59,11.45,0.64,0.03,0.01,1.03,0,0.06,-0.11,-0.14,0,,0.48,0.47,0.23,0,,35.74,2583.266
"D",4008,"04/02/2024",15,"ON",21.49,11.45,0.64,0.03,0,1.11,0,0.01,-0.09,-0.14,0,,0.48,0.47,0.23,0,,35.68,2533.007
"D",4008,"04/02/2024",16,"ON",25.55,11.45,0.64,0.03,0.05,1.08,0.01,-0.04,-0.02,-0.14,0,,0.48,0.47,0.23,0,,39.79,2604.193
"D",4008,"04/02/2024",17,"ON",37.55,11.45,0.64,0.03,0,1.03,0.01,0.06,-0.05,-0.14,0,,0.48,0.47,0.23,0,,51.76,2697.623
"D",4008,"04/02/2024",18,"ON",27.51,11.45,0.64,0.03,0.06,0.98,0,0.04,-0.14,-0.14,0,,0.48,0.47,0.23,0,,41.61,2778.405
"D",4008,"04/02/2024",19,"ON",34.8,11.45,0.64,0.03,0.01,0.96,0,-0.01,-0.21,-0.14,0,,0.48,0.47,0.23,0,,48.71,2796.193
"D",4008,"04/02/2024",20,"ON",24.2,11.45,0.64,0.03,0,0.94,0,0.01,-0.2,-0.14,0,,0.48,0.47,0.23,0,,38.11,2826.336
"D",4008,"04/02/2024",21,"ON",23.54,11.45,0.64,0.03,0.09,0.97,0,0,-0.15,-0.14,0,,0.48,0.47,0.23,0,,37.61,2761.965
"D",4008,"04/02/2024",22,"ON",25.04,11.45,0.64,0.03,0.09,1.03,0.02,-0.02,-0.07,-0.14,0,,0.48,0.47,0.23,0,,39.25,2633.494
"D",4008,"04/02/2024",23,"ON",22.24,11.45,0.64,0.03,0.11,1.12,0,-0.02,-0.1,-0.14,0,,0.48,0.47,0.23,0,,36.51,2443.47
"D",4008,"04/02/2024",24,"OFF",20.42,11.45,0.64,0.03,0.07,0,0,-0.07,-0.08,-0.14,0,,0.48,0.47,0.23,0,,33.5,2273.21
"D",4008,"04/03/2024",01,"OFF",20.77,11.45,0.71,0.06,0.01,0,0,-0.06,-0.1,-0.14,0,,0.48,0.47,0.23,0,,33.88,2152.356
"D",4008,"04/03/2024",02,"OFF",20.52,11.45,0.71,0.06,0,0,0,-0.02,-0.09,-0.14,0,,0.48,0.47,0.23,0,,33.67,2073.605
"D",4008,"04/03/2024",03,"OFF",19.25,11.45,0.71,0.06,0,0,0,-0.05,-0.09,-0.14,0,,0.48,0.47,0.23,0,,32.37,2041.51
"D",4008,"04/03/2024",04,"OFF",19.04,11.45,0.71,0.06,0,0,0,0,-0.09,-0.14,0,,0.48,0.47,0.23,0,,32.21,2047.321
"D",4008,"04/03/2024",05,"OFF",19.93,11.45,0.71,0.06,0,0,0,-0.01,-0.09,-0.14,0,,0.48,0.47,0.23,0,,33.09,2098.295
"D",4008,"04/03/2024",06,"OFF",20.94,11.45,0.71,0.06,0.08,0,0,-0.04,-0.09,-0.14,0,,0.48,0.47,0.23,0,,34.15,2248.54
"D",4008,"04/03/2024",07,"OFF",21.51,11.45,0.71,0.06,0.08,0,0,-0.01,-0.11,-0.14,0,,0.48,0.47,0.23,0,,34.73,2506.784
"D",4008,"04/03/2024",08,"ON",23.12,11.45,0.71,0.06,0.11,0.99,0,0.02,-0.18,-0.14,0,,0.48,0.47,0.23,0,,37.32,2702.286
"D",4008,"04/03/2024",09,"ON",27,11.45,0.71,0.06,0.01,0.96,0.08,0,-0.17,-0.14,0,,0.48,0.47,0.23,0,,41.14,2799.493
"D",4008,"04/03/2024",10,"ON",23.33,11.45,0.71,0.06,0,0.96,0,0.02,-0.22,-0.14,0,,0.48,0.47,0.23,0,,37.35,2826.493
"D",4008,"04/03/2024",11,"ON",30.5,11.45,0.71,0.06,0.07,0.95,0,0.02,-0.13,-0.14,0,,0.48,0.47,0.23,0,,44.67,2839.118
"D",4008,"04/03/2024",12,"ON",40.08,11.45,0.71,0.06,0.23,0.94,0,-0.01,-0.11,-0.14,0,,0.48,0.47,0.23,0,,54.39,2886.489
"D",4008,"04/03/2024",13,"ON",32.51,11.45,0.71,0.06,0.11,0.94,0.02,0.04,-0.19,-0.14,0,,0.48,0.47,0.23,0,,46.69,2928.614
"D",4008,"04/03/2024",14,"ON",34.22,11.45,0.71,0.06,0.08,0.94,0,0.03,-0.16,-0.14,0,,0.48,0.47,0.23,0,,48.37,2929.623
"D",4008,"04/03/2024",15,"ON",39.41,11.45,0.71,0.06,0.04,0.94,0,-0.04,-0.14,-0.14,0,,0.48,0.47,0.23,0,,53.47,2923.981
"D",4008,"04/03/2024",16,"ON",42.26,11.45,0.71,0.06,0.21,0.93,0.02,-0.07,-0.1,-0.14,0,,0.48,0.47,0.23,0,,56.51,2916.053
"D",4008,"04/03/2024",17,"ON",46.92,11.45,0.71,0.06,0.1,0.91,0.12,0.01,-0.08,-0.14,0,,0.48,0.47,0.23,0,,61.24,2972.661
"D",4008,"04/03/2024",18,"ON",57.2,11.45,0.71,0.06,0.27,0.88,0.03,-0.05,-0.08,-0.14,0,,0.48,0.47,0.23,0,,71.51,3042.477
"D",4008,"04/03/2024",19,"ON",36.83,11.45,0.71,0.06,0.16,0.88,0,0.04,-0.17,-0.14,0,,0.48,0.47,0.23,0,,51,3043.601
"D",4008,"04/03/2024",20,"ON",34.65,11.45,0.71,0.06,0.08,0.88,0.01,-0.07,-0.23,-0.14,0,,0.48,0.47,0.23,0,,48.58,3038.157
"D",4008,"04/03/2024",21,"ON",54.66,11.45,0.71,0.06,0.47,0.91,0.31,0.01,-0.02,-0.14,0,,0.48,0.47,0.23,0,,69.6,2963.72
"D",4008,"04/03/2024",22,"ON",35.88,11.45,0.71,0.06,0.24,0.96,0.02,0.01,-0.04,-0.14,0,,0.48,0.47,0.23,0,,50.33,2823.115
"D",4008,"04/03/2024",23,"ON",31.79,11.45,0.71,0.06,0.23,1.04,0,-0.02,0.02,-0.14,0,,0.48,0.47,0.23,0,,46.32,2643.072
"D",4008,"04/03/2024",24,"OFF",30.02,11.45,0.71,0.06,0.11,0,0,-0.03,0,-0.14,0,,0.48,0.47,0.23,0,,43.36,2462.373
"D",4008,"04/04/2024",01,"OFF",38.58,11.45,0.45,0.06,0.03,0,0.18,0.01,0.06,-0.14,0,,0.48,0.47,0.23,0,,51.86,2356.668
"D",4008,"04/04/2024",02,"OFF",26.26,11.45,0.45,0.06,0,0,0,-0.03,-0.04,-0.14,0,,0.48,0.47,0.23,0,,39.19,2295.395
"D",4008,"04/04/2024",03,"OFF",25.1,11.45,0.45,0.06,0,0,0,-0.03,-0.01,-0.14,0,,0.48,0.47,0.23,0,,38.06,2264.104
"D",4008,"04/04/2024",04,"OFF",22.46,11.45,0.45,0.06,0,0,0,0.02,0.01,-0.14,0,,0.48,0.47,0.23,0,,35.49,2269.891
"D",4008,"04/04/2024",05,"OFF",23.61,11.45,0.45,0.06,0,0,0,0.02,-0.04,-0.14,0,,0.48,0.47,0.23,0,,36.59,2334.016
"D",4008,"04/04/2024",06,"OFF",21.39,11.45,0.45,0.06,0.08,0,0,0.09,-0.1,-0.14,0,,0.48,0.47,0.23,0,,34.46,2489.134
"D",4008,"04/04/2024",07,"OFF",31.17,11.45,0.45,0.06,0.16,0,0,-0.06,0,-0.14,0,,0.48,0.47,0.23,0,,44.27,2759.857
"D",4008,"04/04/2024",08,"ON",43.55,11.45,0.45,0.06,0.17,0.97,0,0,-0.14,-0.14,0,,0.48,0.47,0.23,0,,57.55,2976.78
"D",4008,"04/04/2024",09,"ON",45.91,11.45,0.45,0.06,0.02,0.94,0,-0.04,-0.17,-0.14,0,,0.48,0.47,0.23,0,,59.66,3101.339
"D",4008,"04/04/2024",10,"ON",49.53,11.45,0.45,0.06,0,0.93,0.01,0,-0.21,-0.14,0,,0.48,0.47,0.23,0,,63.26,3169.652
"D",4008,"04/04/2024",11,"ON",46.53,11.45,0.45,0.06,0.2,0.94,0,-0.04,-0.24,-0.14,0,,0.48,0.47,0.23,0,,60.39,3192.233
"D",4008,"04/04/2024",12,"ON",33.87,11.45,0.45,0.06,0.17,0.95,0,0,-0.24,-0.14,0,,0.48,0.47,0.23,0,,47.75,3189.307
"D",4008,"04/04/2024",13,"ON",28.36,11.45,0.45,0.06,0.07,0.97,0,0.01,-0.27,-0.14,0,,0.48,0.47,0.23,0,,42.14,3163.353
"D",4008,"04/04/2024",14,"ON",32.18,11.45,0.45,0.06,0.06,0.99,0.01,-0.01,-0.34,-0.14,0,,0.48,0.47,0.23,0,,45.89,3105.942
"D",4008,"04/04/2024",15,"ON",29.24,11.45,0.45,0.06,0.09,1,0,-0.03,-0.27,-0.14,0,,0.48,0.47,0.23,0,,43.03,3057.442
"D",4008,"04/04/2024",16,"ON",24.55,11.45,0.45,0.06,0.05,0.99,0,0,-0.28,-0.14,0,,0.48,0.47,0.23,0,,38.31,3049.335
"D",4008,"04/04/2024",17,"ON",24.49,11.45,0.45,0.06,0.04,0.98,0,-0.02,-0.27,-0.14,0,,0.48,0.47,0.23,0,,38.22,3066.293
"D",4008,"04/04/2024",18,"ON",29.29,11.45,0.45,0.06,0.05,0.95,0,0.02,-0.26,-0.14,0,,0.48,0.47,0.23,0,,43.05,3107.445
"D",4008,"04/04/2024",19,"ON",24.18,11.45,0.45,0.06,0.04,0.93,0,0.04,-0.33,-0.14,0,,0.48,0.47,0.23,0,,37.86,3092.636
"D",4008,"04/04/2024",20,"ON",29.52,11.45,0.45,0.06,0.06,0.92,0,0.01,-0.27,-0.14,0,,0.48,0.47,0.23,0,,43.24,3089.029
"D",4008,"04/04/2024",21,"ON",42.06,11.45,0.45,0.06,0.18,0.93,0,0.01,-0.24,-0.14,0,,0.48,0.47,0.23,0,,55.94,3018.583
"D",4008,"04/04/2024",22,"ON",39.11,11.45,0.45,0.06,0.19,0.98,0,-0.02,-0.23,-0.14,0,,0.48,0.47,0.23,0,,53.03,2888.719
"D",4008,"04/04/2024",23,"ON",45.49,11.45,0.45,0.06,0.55,1.06,0,-0.03,-0.03,-0.14,0,,0.48,0.47,0.23,0,,60.04,2677.177
"D",4008,"04/04/2024",24,"OFF",39.04,11.45,0.45,0.06,0.44,0,0.04,-0.02,0.07,-0.14,0,,0.48,0.47,0.23,0,,52.57,2489.147
"D",4008,"04/05/2024",01,"OFF",24.39,11.45,0.24,0.05,0.13,0,0,0,-0.16,-0.14,0,,0.48,0.47,0.23,0,,37.14,2363.42
"D",4008,"04/05/2024",02,"OFF",26.2,11.45,0.24,0.05,0.08,0,0,-0.01,-0.14,-0.14,0,,0.48,0.47,0.23,0,,38.91,2286.264
"D",4008,"04/05/2024",03,"OFF",24.37,11.45,0.24,0.05,0.07,0,0,0.01,-0.16,-0.14,0,,0.48,0.47,0.23,0,,37.07,2246.814
"D",4008,"04/05/2024",04,"OFF",26.09,11.45,0.24,0.05,0.01,0,0,0,-0.15,-0.14,0,,0.48,0.47,0.23,0,,38.73,2239.768
"D",4008,"04/05/2024",05,"OFF",29.86,11.45,0.24,0.05,0.01,0,0,0.03,-0.11,-0.14,0,,0.48,0.47,0.23,0,,42.57,2289.267
"D",4008,"04/05/2024",06,"OFF",22.11,11.45,0.24,0.05,0.03,0,0,0.03,-0.2,-0.14,0,,0.48,0.47,0.23,0,,34.75,2444.297
"D",4008,"04/05/2024",07,"OFF",23.77,11.45,0.24,0.05,0.26,0,0,0.03,-0.3,-0.14,0,,0.48,0.47,0.23,0,,36.54,2700.213
"D",4008,"04/05/2024",08,"ON",24.9,11.45,0.24,0.05,0.15,0.98,0,0.03,-0.31,-0.14,0,,0.48,0.47,0.23,0,,38.53,2849.246
"D",4008,"04/05/2024",09,"ON",22.57,11.45,0.24,0.05,0.3,0.99,0,-0.02,-0.29,-0.14,0,,0.48,0.47,0.23,0,,36.33,2877.7
"D",4008,"04/05/2024",10,"ON",25.08,11.45,0.24,0.05,0.11,1.04,0,-0.05,-0.23,-0.14,0,,0.48,0.47,0.23,0,,38.73,2799.399
"D",4008,"04/05/2024",11,"ON",24.34,11.45,0.24,0.05,0.09,1.04,0,-0.03,-0.22,-0.14,0,,0.48,0.47,0.23,0,,38,2764.752
"D",4008,"04/05/2024",12,"ON",28.59,11.45,0.24,0.05,0.14,1.04,0.01,-0.04,-0.2,-0.14,0,,0.48,0.47,0.23,0,,42.32,2748.863
"D",4008,"04/05/2024",13,"ON",28.17,11.45,0.24,0.05,0.66,1.03,0,-0.02,-0.19,-0.14,0,,0.48,0.47,0.23,0,,42.43,2775.739
"D",4008,"04/05/2024",14,"ON",27.77,11.45,0.24,0.05,0.11,1.04,0.01,-0.02,-0.18,-0.14,0,,0.48,0.47,0.23,0,,41.51,2776.746
"D",4008,"04/05/2024",15,"ON",25.04,11.45,0.24,0.05,0,1.05,0,-0.01,-0.15,-0.14,0,,0.48,0.47,0.23,0,,38.71,2753.915
"D",4008,"04/05/2024",16,"ON",21.44,11.45,0.24,0.05,0,1.06,0,0,-0.12,-0.14,0,,0.48,0.47,0.23,0,,35.16,2666.078
"D",4008,"04/05/2024",17,"ON",28.88,11.45,0.24,0.05,0,1.04,0.04,0.01,-0.01,-0.14,0,,0.48,0.47,0.23,0,,42.74,2714.536
"D",4008,"04/05/2024",18,"ON",34.82,11.45,0.24,0.05,0,1,0,-0.03,-0.12,-0.14,0,,0.48,0.47,0.23,0,,48.45,2818.438
"D",4008,"04/05/2024",19,"ON",35.01,11.45,0.24,0.05,0,0.98,0,0,-0.2,-0.14,0,,0.48,0.47,0.23,0,,48.57,2817.353
"D",4008,"04/05/2024",20,"ON",43.49,11.45,0.24,0.05,0,0.96,0.07,-0.07,-0.2,-0.14,0,,0.48,0.47,0.23,0,,57.03,2826.298
"D",4008,"04/05/2024",21,"ON",35.56,11.45,0.24,0.05,0,0.98,0.05,0.01,-0.17,-0.14,0,,0.48,0.47,0.23,0,,49.21,2776.136
"D",4008,"04/05/2024",22,"ON",46.03,11.45,0.24,0.05,0.22,1.02,0,-0.13,-0.2,-0.14,0,,0.48,0.47,0.23,0,,59.72,2676.384
"D",4008,"04/05/2024",23,"ON",40.4,11.45,0.24,0.05,0.21,1.09,0.24,-0.09,-0.04,-0.14,0,,0.48,0.47,0.23,0,,54.59,2529.034
"D",4008,"04/05/2024",24,"OFF",47.62,11.45,0.24,0.05,0.28,0,0.33,-0.05,0.01,-0.14,0,,0.48,0.47,0.23,0,,60.97,2375.698
"D",4008,"04/06/2024",01,"OFF",31.75,11.45,0.62,0.06,0.02,0,0.33,-0.06,-0.18,-0.14,0,,0.48,0.47,0.23,0,,45.03,2259.587
"D",4008,"04/06/2024",02,"OFF",37.09,11.45,0.62,0.06,0,0,0,-0.02,-0.02,-0.14,0,,0.48,0.47,0.23,0,,50.22,2177.877
"D",4008,"04/06/2024",03,"OFF",23.34,11.45,0.62,0.06,0,0,0,-0.05,-0.08,-0.14,0,,0.48,0.47,0.23,0,,36.38,2136.464
"D",4008,"04/06/2024",04,"OFF",23.08,11.45,0.62,0.06,0,0,0,-0.05,-0.11,-0.14,0,,0.48,0.47,0.23,0,,36.09,2122.467
"D",4008,"04/06/2024",05,"OFF",37.88,11.45,0.62,0.06,0,0,0,-0.07,-0.04,-0.14,0,,0.48,0.47,0.23,0,,50.94,2137.989
"D",4008,"04/06/2024",06,"OFF",25.04,11.45,0.62,0.06,0,0,0,-0.04,-0.04,-0.14,0,,0.48,0.47,0.23,0,,38.13,2210.124
"D",4008,"04/06/2024",07,"OFF",34.9,11.45,0.62,0.06,0.14,0,0.27,0.01,-0.03,-0.14,0,,0.48,0.47,0.23,0,,48.46,2324.509
"D",4008,"04/06/2024",08,"OFF",23.14,11.45,0.62,0.06,0.08,0,0,0.03,-0.14,-0.14,0,,0.48,0.47,0.23,0,,36.28,2409.24
"D",4008,"04/06/2024",09,"OFF",26.82,11.45,0.62,0.06,0.11,0,0.19,-0.01,-0.12,-0.14,0,,0.48,0.47,0.23,0,,40.16,2467.348
"D",4008,"04/06/2024",10,"OFF",21.98,11.45,0.62,0.06,0.01,0,0,-0.05,-0.17,-0.14,0,,0.48,0.47,0.23,0,,34.94,2510.519
"D",4008,"04/06/2024",11,"OFF",38.61,11.45,0.62,0.06,0,0,0,-0.03,-0.15,-0.14,0,,0.48,0.47,0.23,0,,51.6,2585.258
"D",4008,"04/06/2024",12,"OFF",21.63,11.45,0.62,0.06,0,0,0,-0.04,-0.12,-0.14,0,,0.48,0.47,0.23,0,,34.64,2562.399
"D",4008,"04/06/2024",13,"OFF",22.47,11.45,0.62,0.06,0,0,0,0,-0.14,-0.14,0,,0.48,0.47,0.23,0,,35.5,2541.843
"D",4008,"04/06/2024",14,"OFF",21.1,11.45,0.62,0.06,0,0,0,-0.05,-0.12,-0.14,0,,0.48,0.47,0.23,0,,34.1,2497.778
"D",4008,"04/06/2024",15,"OFF",20.38,11.45,0.62,0.06,0,0,0,0.01,-0.12,-0.14,0,,0.48,0.47,0.23,0,,33.44,2468.802
"D",4008,"04/06/2024",16,"OFF",19.62,11.45,0.62,0.06,0,0,0,-0.04,-0.13,-0.14,0,,0.48,0.47,0.23,0,,32.62,2482.463
"D",4008,"04/06/2024",17,"OFF",20.9,11.45,0.62,0.06,0.05,0,0.01,-0.02,-0.09,-0.14,0,,0.48,0.47,0.23,0,,34.02,2524.314
"D",4008,"04/06/2024",18,"OFF",24.09,11.45,0.62,0.06,0.07,0,0.01,0,-0.1,-0.14,0,,0.48,0.47,0.23,0,,37.24,2625.853
"D",4008,"04/06/2024",19,"OFF",43.65,11.45,0.62,0.06,0.29,0,0.01,-0.03,-0.2,-0.14,0,,0.48,0.47,0.23,0,,56.89,2685.307
"D",4008,"04/06/2024",20,"OFF",42.02,11.45,0.62,0.06,0.03,0,0.02,0.02,-0.18,-0.14,0,,0.48,0.47,0.23,0,,55.08,2747.412
"D",4008,"04/06/2024",21,"OFF",45.18,11.45,0.62,0.06,0,0,0.01,-0.12,-0.16,-0.14,0,,0.48,0.47,0.23,0,,58.08,2714.307
"D",4008,"04/06/2024",22,"OFF",42.47,11.45,0.62,0.06,0.22,0,0.01,-0.12,-0.24,-0.14,0,,0.48,0.47,0.23,0,,55.51,2634.985
"D",4008,"04/06/2024",23,"OFF",48.11,11.45,0.62,0.06,0.39,0,0.01,-0.13,-0.06,-0.14,0,,0.48,0.47,0.23,0,,61.49,2515.986
"D",4008,"04/06/2024",24,"OFF",57.07,11.45,0.62,0.06,1.11,0,0.23,0.02,-0.04,-0.14,0,,0.48,0.47,0.23,0,,71.56,2384.617
"D",4008,"04/07/2024",01,"OFF",27.42,11.45,0.73,0.07,0.09,0,0.12,0.02,-0.1,-0.14,0,,0.48,0.47,0.23,0,,40.84,2280.589
"D",4008,"04/07/2024",02,"OFF",48.07,11.45,0.73,0.07,0,0,0,-0.06,-0.11,-0.14,0,,0.48,0.47,0.23,0,,61.19,2207.323
"D",4008,"04/07/2024",03,"OFF",38.39,11.45,0.73,0.07,0.18,0,0,0.06,-0.13,-0.14,0,,0.48,0.47,0.23,0,,51.79,2158.424
"D",4008,"04/07/2024",04,"OFF",20.91,11.45,0.73,0.07,0.07,0,0,0.05,-0.14,-0.14,0,,0.48,0.47,0.23,0,,34.18,2137.872
"D",4008,"04/07/2024",05,"OFF",36.48,11.45,0.73,0.07,0,0,0,-0.04,-0.15,-0.14,0,,0.48,0.47,0.23,0,,49.58,2145.202
"D",4008,"04/07/2024",06,"OFF",24.57,11.45,0.73,0.07,0,0,0,0.04,-0.09,-0.14,0,,0.48,0.47,0.23,0,,37.81,2190.206
"D",4008,"04/07/2024",07,"OFF",24.16,11.45,0.73,0.07,0.05,0,0.03,0.04,-0.14,-0.14,0,,0.48,0.47,0.23,0,,37.43,2263.966
"D",4008,"04/07/2024",08,"OFF",24.87,11.45,0.73,0.07,0.11,0,0.02,0,-0.12,-0.14,0,,0.48,0.47,0.23,0,,38.17,2339.563
"D",4008,"04/07/2024",09,"OFF",26.37,11.45,0.73,0.07,0.02,0,0.1,-0.03,-0.12,-0.14,0,,0.48,0.47,0.23,0,,39.63,2402.576
"D",4008,"04/07/2024",10,"OFF",21.35,11.45,0.73,0.07,0,0,0,-0.02,-0.15,-0.14,0,,0.48,0.47,0.23,0,,34.47,2395.558
