datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
4/20/2024 4:00:00 AM,4/20/2024 12:00:00 AM,51297,PECO,,,ZONE,,21.31,21.306534,-0.276823,0.273357,True,1
4/20/2024 5:00:00 AM,4/20/2024 1:00:00 AM,51297,PECO,,,ZONE,,21.48,21.164089,-0.585468,0.269557,True,1
4/20/2024 6:00:00 AM,4/20/2024 2:00:00 AM,51297,PECO,,,ZONE,,18.42,18.914341,0.253203,0.241138,True,1
4/20/2024 7:00:00 AM,4/20/2024 3:00:00 AM,51297,PECO,,,ZONE,,18.34,19.006722,0.348929,0.317793,True,1
4/20/2024 8:00:00 AM,4/20/2024 4:00:00 AM,51297,PECO,,,ZONE,,18.24,18.951583,0.393113,0.318470,True,1
4/20/2024 9:00:00 AM,4/20/2024 5:00:00 AM,51297,PECO,,,ZONE,,18.86,19.521460,0.391628,0.269832,True,1
4/20/2024 10:00:00 AM,4/20/2024 6:00:00 AM,51297,PECO,,,ZONE,,22.26,22.344642,0.235896,-0.151254,True,1
4/20/2024 11:00:00 AM,4/20/2024 7:00:00 AM,51297,PECO,,,ZONE,,24.12,23.229768,-0.903058,0.012826,True,1
4/20/2024 12:00:00 PM,4/20/2024 8:00:00 AM,51297,PECO,,,ZONE,,23.80,23.224366,-0.619609,0.043975,True,1
4/20/2024 1:00:00 PM,4/20/2024 9:00:00 AM,51297,PECO,,,ZONE,,22.63,22.092527,-0.568909,0.031436,True,1
4/20/2024 2:00:00 PM,4/20/2024 10:00:00 AM,51297,PECO,,,ZONE,,19.86,19.136173,-0.745894,0.022067,True,1
4/20/2024 3:00:00 PM,4/20/2024 11:00:00 AM,51297,PECO,,,ZONE,,18.56,17.921085,-0.613612,-0.025303,True,1
4/20/2024 4:00:00 PM,4/20/2024 12:00:00 PM,51297,PECO,,,ZONE,,16.40,16.133850,-0.263697,-0.002453,True,1
4/20/2024 5:00:00 PM,4/20/2024 1:00:00 PM,51297,PECO,,,ZONE,,14.92,14.802794,-0.195819,0.078613,True,1
4/20/2024 6:00:00 PM,4/20/2024 2:00:00 PM,51297,PECO,,,ZONE,,13.92,13.692540,-0.360394,0.132934,True,1
4/20/2024 7:00:00 PM,4/20/2024 3:00:00 PM,51297,PECO,,,ZONE,,13.61,12.697307,-1.016002,0.103309,True,1
4/20/2024 8:00:00 PM,4/20/2024 4:00:00 PM,51297,PECO,,,ZONE,,15.11,14.467622,-0.840335,0.197957,True,1
4/20/2024 9:00:00 PM,4/20/2024 5:00:00 PM,51297,PECO,,,ZONE,,17.54,16.893581,-0.842875,0.196456,True,1
4/20/2024 10:00:00 PM,4/20/2024 6:00:00 PM,51297,PECO,,,ZONE,,22.08,19.823832,-2.480940,0.224772,True,1
4/20/2024 11:00:00 PM,4/20/2024 7:00:00 PM,51297,PECO,,,ZONE,,28.85,27.582063,-1.474793,0.206856,True,1
4/21/2024 12:00:00 AM,4/20/2024 8:00:00 PM,51297,PECO,,,ZONE,,39.14,34.822354,-4.363946,0.046300,True,1
4/21/2024 1:00:00 AM,4/20/2024 9:00:00 PM,51297,PECO,,,ZONE,,33.84,29.024863,-4.820956,0.005819,True,1
4/21/2024 2:00:00 AM,4/20/2024 10:00:00 PM,51297,PECO,,,ZONE,,29.20,24.940222,-4.291751,0.031973,True,1
4/21/2024 3:00:00 AM,4/20/2024 11:00:00 PM,51297,PECO,,,ZONE,,25.98,23.515672,-2.228428,-0.235900,True,1
4/21/2024 4:00:00 AM,4/21/2024 12:00:00 AM,51297,PECO,,,ZONE,,22.07,21.460014,-0.640590,0.030604,True,1
4/21/2024 5:00:00 AM,4/21/2024 1:00:00 AM,51297,PECO,,,ZONE,,22.61,20.839853,-1.645497,-0.124650,True,1
4/21/2024 6:00:00 AM,4/21/2024 2:00:00 AM,51297,PECO,,,ZONE,,21.96,21.640900,-0.197270,-0.121830,True,1
4/21/2024 7:00:00 AM,4/21/2024 3:00:00 AM,51297,PECO,,,ZONE,,22.56,22.469718,-0.033023,-0.057259,True,1
4/21/2024 8:00:00 AM,4/21/2024 4:00:00 AM,51297,PECO,,,ZONE,,21.86,21.266298,-0.530789,-0.062913,True,1
4/21/2024 9:00:00 AM,4/21/2024 5:00:00 AM,51297,PECO,,,ZONE,,22.25,20.587753,-1.482020,-0.180227,True,1
4/21/2024 10:00:00 AM,4/21/2024 6:00:00 AM,51297,PECO,,,ZONE,,24.53,23.321680,-1.103005,-0.105315,True,1
4/21/2024 11:00:00 AM,4/21/2024 7:00:00 AM,51297,PECO,,,ZONE,,23.02,21.623702,-1.566990,0.170692,True,1
4/21/2024 12:00:00 PM,4/21/2024 8:00:00 AM,51297,PECO,,,ZONE,,21.80,19.360660,-2.728565,0.289225,True,1
4/21/2024 1:00:00 PM,4/21/2024 9:00:00 AM,51297,PECO,,,ZONE,,21.43,18.711973,-3.045394,0.327367,True,1
4/21/2024 2:00:00 PM,4/21/2024 10:00:00 AM,51297,PECO,,,ZONE,,21.64,20.346299,-1.743683,0.449982,True,1
4/21/2024 3:00:00 PM,4/21/2024 11:00:00 AM,51297,PECO,,,ZONE,,21.42,19.855694,-1.889134,0.324828,True,1
4/21/2024 4:00:00 PM,4/21/2024 12:00:00 PM,51297,PECO,,,ZONE,,21.12,20.745267,-0.746349,0.371616,True,1
4/21/2024 5:00:00 PM,4/21/2024 1:00:00 PM,51297,PECO,,,ZONE,,20.75,20.808226,-0.280052,0.338278,True,1
4/21/2024 6:00:00 PM,4/21/2024 2:00:00 PM,51297,PECO,,,ZONE,,18.33,17.766182,-0.782220,0.218402,True,1
4/21/2024 7:00:00 PM,4/21/2024 3:00:00 PM,51297,PECO,,,ZONE,,17.76,16.517844,-1.419604,0.177448,True,1
4/21/2024 8:00:00 PM,4/21/2024 4:00:00 PM,51297,PECO,,,ZONE,,19.18,16.968670,-2.444082,0.232752,True,1
4/21/2024 9:00:00 PM,4/21/2024 5:00:00 PM,51297,PECO,,,ZONE,,20.56,18.344778,-2.424498,0.209276,True,1
4/21/2024 10:00:00 PM,4/21/2024 6:00:00 PM,51297,PECO,,,ZONE,,24.01,20.209747,-3.814405,0.014152,True,1
4/21/2024 11:00:00 PM,4/21/2024 7:00:00 PM,51297,PECO,,,ZONE,,35.73,30.240158,-5.584118,0.094276,True,1
4/22/2024 12:00:00 AM,4/21/2024 8:00:00 PM,51297,PECO,,,ZONE,,45.57,36.892664,-8.420064,-0.257272,True,1
4/22/2024 1:00:00 AM,4/21/2024 9:00:00 PM,51297,PECO,,,ZONE,,36.71,28.498777,-7.796944,-0.414279,True,1
4/22/2024 2:00:00 AM,4/21/2024 10:00:00 PM,51297,PECO,,,ZONE,,28.51,23.632552,-4.110623,-0.766825,True,1
4/22/2024 3:00:00 AM,4/21/2024 11:00:00 PM,51297,PECO,,,ZONE,,23.77,21.270572,-1.933287,-0.566141,True,1
4/22/2024 4:00:00 AM,4/22/2024 12:00:00 AM,51297,PECO,,,ZONE,,21.17,19.919906,-1.075743,-0.174351,True,1
4/22/2024 5:00:00 AM,4/22/2024 1:00:00 AM,51297,PECO,,,ZONE,,21.85,19.296684,-2.297660,-0.255656,True,1
4/22/2024 6:00:00 AM,4/22/2024 2:00:00 AM,51297,PECO,,,ZONE,,19.81,18.854355,-0.721534,-0.234111,True,1
4/22/2024 7:00:00 AM,4/22/2024 3:00:00 AM,51297,PECO,,,ZONE,,19.17,18.512896,-0.427620,-0.229484,True,1
4/22/2024 8:00:00 AM,4/22/2024 4:00:00 AM,51297,PECO,,,ZONE,,21.59,19.636536,-1.648057,-0.305407,True,1
4/22/2024 9:00:00 AM,4/22/2024 5:00:00 AM,51297,PECO,,,ZONE,,33.08,26.405825,-6.342065,-0.332110,True,1
4/22/2024 10:00:00 AM,4/22/2024 6:00:00 AM,51297,PECO,,,ZONE,,56.40,37.063899,-19.137746,-0.198355,True,1
4/22/2024 11:00:00 AM,4/22/2024 7:00:00 AM,51297,PECO,,,ZONE,,51.38,39.831904,-11.495518,-0.052578,True,1
4/22/2024 12:00:00 PM,4/22/2024 8:00:00 AM,51297,PECO,,,ZONE,,27.30,19.293976,-7.671675,-0.334349,True,1
4/22/2024 1:00:00 PM,4/22/2024 9:00:00 AM,51297,PECO,,,ZONE,,24.19,18.827257,-4.957297,-0.405446,True,1
4/22/2024 2:00:00 PM,4/22/2024 10:00:00 AM,51297,PECO,,,ZONE,,22.83,19.528999,-3.006432,-0.294569,True,1
4/22/2024 3:00:00 PM,4/22/2024 11:00:00 AM,51297,PECO,,,ZONE,,20.51,18.143648,-2.314955,-0.051397,True,1
4/22/2024 4:00:00 PM,4/22/2024 12:00:00 PM,51297,PECO,,,ZONE,,19.60,17.514179,-2.102343,0.016522,True,1
4/22/2024 5:00:00 PM,4/22/2024 1:00:00 PM,51297,PECO,,,ZONE,,18.33,17.493796,-0.804823,-0.031381,True,1
4/22/2024 6:00:00 PM,4/22/2024 2:00:00 PM,51297,PECO,,,ZONE,,18.17,17.387784,-0.929743,0.147527,True,1
4/22/2024 7:00:00 PM,4/22/2024 3:00:00 PM,51297,PECO,,,ZONE,,17.41,16.460050,-1.066796,0.116846,True,1
4/22/2024 8:00:00 PM,4/22/2024 4:00:00 PM,51297,PECO,,,ZONE,,17.15,16.067994,-1.066665,-0.015341,True,1
4/22/2024 9:00:00 PM,4/22/2024 5:00:00 PM,51297,PECO,,,ZONE,,18.07,18.476190,0.363395,0.042795,True,1
4/22/2024 10:00:00 PM,4/22/2024 6:00:00 PM,51297,PECO,,,ZONE,,23.61,23.328648,-0.501981,0.220629,True,1
4/22/2024 11:00:00 PM,4/22/2024 7:00:00 PM,51297,PECO,,,ZONE,,39.30,35.880110,-3.117587,-0.302303,True,1
4/23/2024 12:00:00 AM,4/22/2024 8:00:00 PM,51297,PECO,,,ZONE,,46.33,44.327847,-1.739226,-0.262927,True,1
4/23/2024 1:00:00 AM,4/22/2024 9:00:00 PM,51297,PECO,,,ZONE,,27.40,23.006868,-4.242413,-0.150719,True,1
4/23/2024 2:00:00 AM,4/22/2024 10:00:00 PM,51297,PECO,,,ZONE,,21.90,19.872992,-1.883425,-0.143583,True,1
4/23/2024 3:00:00 AM,4/22/2024 11:00:00 PM,51297,PECO,,,ZONE,,19.50,18.082601,-1.265502,-0.151897,True,1
4/23/2024 4:00:00 AM,4/23/2024 12:00:00 AM,51297,PECO,,,ZONE,,18.25,19.848745,1.954208,-0.355463,True,1
4/23/2024 5:00:00 AM,4/23/2024 1:00:00 AM,51297,PECO,,,ZONE,,18.15,19.400358,1.650299,-0.399941,True,1
4/23/2024 6:00:00 AM,4/23/2024 2:00:00 AM,51297,PECO,,,ZONE,,17.60,19.025886,1.739734,-0.313848,True,1
4/23/2024 7:00:00 AM,4/23/2024 3:00:00 AM,51297,PECO,,,ZONE,,17.53,18.809104,1.656528,-0.377424,True,1
4/23/2024 8:00:00 AM,4/23/2024 4:00:00 AM,51297,PECO,,,ZONE,,18.17,19.136304,1.292121,-0.325817,True,1
4/23/2024 9:00:00 AM,4/23/2024 5:00:00 AM,51297,PECO,,,ZONE,,22.81,22.461107,-0.099461,-0.249432,True,1
4/23/2024 10:00:00 AM,4/23/2024 6:00:00 AM,51297,PECO,,,ZONE,,37.55,34.839264,-2.125002,-0.585734,True,1
4/23/2024 11:00:00 AM,4/23/2024 7:00:00 AM,51297,PECO,,,ZONE,,31.70,27.104496,-4.305886,-0.289618,True,1
4/23/2024 12:00:00 PM,4/23/2024 8:00:00 AM,51297,PECO,,,ZONE,,21.35,21.193962,0.290747,-0.446785,True,1
4/23/2024 1:00:00 PM,4/23/2024 9:00:00 AM,51297,PECO,,,ZONE,,19.34,19.038410,0.245658,-0.547248,True,1
4/23/2024 2:00:00 PM,4/23/2024 10:00:00 AM,51297,PECO,,,ZONE,,19.55,19.345947,0.323240,-0.527293,True,1
4/23/2024 3:00:00 PM,4/23/2024 11:00:00 AM,51297,PECO,,,ZONE,,18.23,17.352052,-0.584937,-0.293011,True,1
4/23/2024 4:00:00 PM,4/23/2024 12:00:00 PM,51297,PECO,,,ZONE,,18.21,16.869281,-1.093920,-0.246799,True,1
4/23/2024 5:00:00 PM,4/23/2024 1:00:00 PM,51297,PECO,,,ZONE,,18.39,17.954095,-0.372120,-0.063785,True,1
4/23/2024 6:00:00 PM,4/23/2024 2:00:00 PM,51297,PECO,,,ZONE,,17.91,17.607767,-0.297647,-0.004586,True,1
4/23/2024 7:00:00 PM,4/23/2024 3:00:00 PM,51297,PECO,,,ZONE,,18.22,17.472522,-0.839285,0.091807,True,1
4/23/2024 8:00:00 PM,4/23/2024 4:00:00 PM,51297,PECO,,,ZONE,,18.43,17.795757,-0.739757,0.105514,True,1
4/23/2024 9:00:00 PM,4/23/2024 5:00:00 PM,51297,PECO,,,ZONE,,19.92,19.212287,-0.834369,0.126656,True,1
4/23/2024 10:00:00 PM,4/23/2024 6:00:00 PM,51297,PECO,,,ZONE,,24.94,21.108127,-4.081641,0.249768,True,1
4/23/2024 11:00:00 PM,4/23/2024 7:00:00 PM,51297,PECO,,,ZONE,,31.44,24.079566,-7.958500,0.598066,True,1
4/24/2024 12:00:00 AM,4/23/2024 8:00:00 PM,51297,PECO,,,ZONE,,40.01,33.241850,-7.311204,0.543054,True,1
4/24/2024 1:00:00 AM,4/23/2024 9:00:00 PM,51297,PECO,,,ZONE,,28.98,22.912149,-5.478046,-0.589805,True,1
4/24/2024 2:00:00 AM,4/23/2024 10:00:00 PM,51297,PECO,,,ZONE,,23.18,19.496190,-3.266898,-0.416912,True,1
4/24/2024 3:00:00 AM,4/23/2024 11:00:00 PM,51297,PECO,,,ZONE,,20.58,19.730680,-0.621357,-0.227963,True,1
4/24/2024 4:00:00 AM,4/24/2024 12:00:00 AM,51297,PECO,,,ZONE,,18.87,19.817794,0.689989,0.257805,True,1
4/24/2024 5:00:00 AM,4/24/2024 1:00:00 AM,51297,PECO,,,ZONE,,19.48,20.000828,0.299108,0.221720,True,1
4/24/2024 6:00:00 AM,4/24/2024 2:00:00 AM,51297,PECO,,,ZONE,,17.98,18.456221,0.197468,0.278753,True,1
4/24/2024 7:00:00 AM,4/24/2024 3:00:00 AM,51297,PECO,,,ZONE,,17.77,18.156649,0.142597,0.244052,True,1
4/24/2024 8:00:00 AM,4/24/2024 4:00:00 AM,51297,PECO,,,ZONE,,19.26,19.781791,0.381634,0.140157,True,1
4/24/2024 9:00:00 AM,4/24/2024 5:00:00 AM,51297,PECO,,,ZONE,,22.46,22.173672,-0.115445,-0.170883,True,1
4/24/2024 10:00:00 AM,4/24/2024 6:00:00 AM,51297,PECO,,,ZONE,,33.19,26.511942,-6.851374,0.173316,True,1
4/24/2024 11:00:00 AM,4/24/2024 7:00:00 AM,51297,PECO,,,ZONE,,31.89,28.117408,-3.639441,-0.133151,True,1
4/24/2024 12:00:00 PM,4/24/2024 8:00:00 AM,51297,PECO,,,ZONE,,34.26,32.592268,-1.928015,0.260283,True,1
4/24/2024 1:00:00 PM,4/24/2024 9:00:00 AM,51297,PECO,,,ZONE,,30.60,28.643092,-2.174877,0.217969,True,1
4/24/2024 2:00:00 PM,4/24/2024 10:00:00 AM,51297,PECO,,,ZONE,,30.77,27.958021,-2.956437,0.144458,True,1
4/24/2024 3:00:00 PM,4/24/2024 11:00:00 AM,51297,PECO,,,ZONE,,29.44,23.075778,-6.626607,0.262385,True,1
4/24/2024 4:00:00 PM,4/24/2024 12:00:00 PM,51297,PECO,,,ZONE,,28.66,21.045399,-7.807635,0.193034,True,1
4/24/2024 5:00:00 PM,4/24/2024 1:00:00 PM,51297,PECO,,,ZONE,,26.65,21.459186,-5.394865,0.204051,True,1
4/24/2024 6:00:00 PM,4/24/2024 2:00:00 PM,51297,PECO,,,ZONE,,24.86,19.219482,-5.934865,0.294347,True,1
4/24/2024 7:00:00 PM,4/24/2024 3:00:00 PM,51297,PECO,,,ZONE,,25.17,20.744352,-4.768455,0.342807,True,1
4/24/2024 8:00:00 PM,4/24/2024 4:00:00 PM,51297,PECO,,,ZONE,,24.85,19.547346,-5.662476,0.359822,True,1
4/24/2024 9:00:00 PM,4/24/2024 5:00:00 PM,51297,PECO,,,ZONE,,26.62,20.783297,-6.133504,0.296801,True,1
4/24/2024 10:00:00 PM,4/24/2024 6:00:00 PM,51297,PECO,,,ZONE,,29.15,21.180104,-7.825202,-0.144694,True,1
4/24/2024 11:00:00 PM,4/24/2024 7:00:00 PM,51297,PECO,,,ZONE,,37.54,26.103396,-11.086258,-0.350346,True,1
4/25/2024 12:00:00 AM,4/24/2024 8:00:00 PM,51297,PECO,,,ZONE,,48.69,34.161266,-14.400178,-0.128556,True,1
4/25/2024 1:00:00 AM,4/24/2024 9:00:00 PM,51297,PECO,,,ZONE,,36.87,23.616160,-12.418325,-0.835515,True,1
4/25/2024 2:00:00 AM,4/24/2024 10:00:00 PM,51297,PECO,,,ZONE,,29.17,23.412773,-5.271212,-0.486015,True,1
4/25/2024 3:00:00 AM,4/24/2024 11:00:00 PM,51297,PECO,,,ZONE,,25.58,21.132213,-4.339267,-0.108520,True,1
4/25/2024 4:00:00 AM,4/25/2024 12:00:00 AM,51297,PECO,,,ZONE,,22.65,22.728717,0.025001,0.053716,True,1
4/25/2024 5:00:00 AM,4/25/2024 1:00:00 AM,51297,PECO,,,ZONE,,22.45,22.812071,0.495449,-0.133378,True,1
4/25/2024 6:00:00 AM,4/25/2024 2:00:00 AM,51297,PECO,,,ZONE,,20.95,21.560614,0.438005,0.172609,True,1
4/25/2024 7:00:00 AM,4/25/2024 3:00:00 AM,51297,PECO,,,ZONE,,20.96,21.128957,-0.065491,0.234448,True,1
4/25/2024 8:00:00 AM,4/25/2024 4:00:00 AM,51297,PECO,,,ZONE,,22.32,21.470233,-0.817450,-0.032317,True,1
4/25/2024 9:00:00 AM,4/25/2024 5:00:00 AM,51297,PECO,,,ZONE,,29.60,25.205184,-4.154890,-0.239926,True,1
4/25/2024 10:00:00 AM,4/25/2024 6:00:00 AM,51297,PECO,,,ZONE,,42.40,33.380713,-8.524573,-0.494714,True,1
4/25/2024 11:00:00 AM,4/25/2024 7:00:00 AM,51297,PECO,,,ZONE,,36.96,28.589301,-7.625975,-0.744724,True,1
4/25/2024 12:00:00 PM,4/25/2024 8:00:00 AM,51297,PECO,,,ZONE,,26.84,22.398277,-4.272734,-0.168989,True,1
4/25/2024 1:00:00 PM,4/25/2024 9:00:00 AM,51297,PECO,,,ZONE,,24.42,20.759249,-3.224623,-0.436128,True,1
4/25/2024 2:00:00 PM,4/25/2024 10:00:00 AM,51297,PECO,,,ZONE,,23.59,21.010364,-2.032323,-0.547313,True,1
4/25/2024 3:00:00 PM,4/25/2024 11:00:00 AM,51297,PECO,,,ZONE,,22.16,19.377769,-2.138391,-0.643840,True,1
4/25/2024 4:00:00 PM,4/25/2024 12:00:00 PM,51297,PECO,,,ZONE,,22.20,19.113876,-2.384216,-0.701908,True,1
4/25/2024 5:00:00 PM,4/25/2024 1:00:00 PM,51297,PECO,,,ZONE,,22.10,19.597396,-1.833473,-0.669131,True,1
4/25/2024 6:00:00 PM,4/25/2024 2:00:00 PM,51297,PECO,,,ZONE,,20.58,19.127304,-0.843721,-0.608975,True,1
4/25/2024 7:00:00 PM,4/25/2024 3:00:00 PM,51297,PECO,,,ZONE,,20.77,19.843998,-0.368149,-0.557853,True,1
4/25/2024 8:00:00 PM,4/25/2024 4:00:00 PM,51297,PECO,,,ZONE,,20.59,19.301275,-0.800220,-0.488505,True,1
4/25/2024 9:00:00 PM,4/25/2024 5:00:00 PM,51297,PECO,,,ZONE,,21.82,21.097416,-0.200918,-0.521666,True,1
4/25/2024 10:00:00 PM,4/25/2024 6:00:00 PM,51297,PECO,,,ZONE,,25.56,23.273541,-1.642818,-0.643641,True,1
4/25/2024 11:00:00 PM,4/25/2024 7:00:00 PM,51297,PECO,,,ZONE,,35.84,35.856275,1.066873,-1.050598,True,1
4/26/2024 12:00:00 AM,4/25/2024 8:00:00 PM,51297,PECO,,,ZONE,,44.74,46.070185,2.429132,-1.098947,True,1
4/26/2024 1:00:00 AM,4/25/2024 9:00:00 PM,51297,PECO,,,ZONE,,32.45,34.514081,2.984379,-0.920298,True,1
4/26/2024 2:00:00 AM,4/25/2024 10:00:00 PM,51297,PECO,,,ZONE,,22.89,24.106804,1.710000,-0.493196,True,1
4/26/2024 3:00:00 AM,4/25/2024 11:00:00 PM,51297,PECO,,,ZONE,,20.55,23.670986,3.590000,-0.469014,True,1
4/26/2024 4:00:00 AM,4/26/2024 12:00:00 AM,51297,PECO,,,ZONE,,19.09,21.697434,2.822294,-0.214860,True,1
4/26/2024 5:00:00 AM,4/26/2024 1:00:00 AM,51297,PECO,,,ZONE,,19.15,21.811974,2.929204,-0.267230,True,1
4/26/2024 6:00:00 AM,4/26/2024 2:00:00 AM,51297,PECO,,,ZONE,,17.47,19.969639,2.661601,-0.161962,True,1
4/26/2024 7:00:00 AM,4/26/2024 3:00:00 AM,51297,PECO,,,ZONE,,17.55,19.841222,2.509877,-0.218655,True,1
4/26/2024 8:00:00 AM,4/26/2024 4:00:00 AM,51297,PECO,,,ZONE,,18.72,21.176869,2.683507,-0.226638,True,1
4/26/2024 9:00:00 AM,4/26/2024 5:00:00 AM,51297,PECO,,,ZONE,,22.26,22.987408,0.934334,-0.206926,True,1
4/26/2024 10:00:00 AM,4/26/2024 6:00:00 AM,51297,PECO,,,ZONE,,34.74,37.550325,3.233826,-0.423501,True,1
4/26/2024 11:00:00 AM,4/26/2024 7:00:00 AM,51297,PECO,,,ZONE,,29.77,32.207102,2.824424,-0.387322,True,1
4/26/2024 12:00:00 PM,4/26/2024 8:00:00 AM,51297,PECO,,,ZONE,,21.66,21.079245,-0.136442,-0.444313,True,1
4/26/2024 1:00:00 PM,4/26/2024 9:00:00 AM,51297,PECO,,,ZONE,,20.38,20.767202,0.800000,-0.412798,True,1
4/26/2024 2:00:00 PM,4/26/2024 10:00:00 AM,51297,PECO,,,ZONE,,19.28,19.637415,0.700000,-0.342585,True,1
4/26/2024 3:00:00 PM,4/26/2024 11:00:00 AM,51297,PECO,,,ZONE,,18.49,18.809463,0.670000,-0.350537,True,1
4/26/2024 4:00:00 PM,4/26/2024 12:00:00 PM,51297,PECO,,,ZONE,,18.45,17.942155,-0.217717,-0.290128,True,1
4/26/2024 5:00:00 PM,4/26/2024 1:00:00 PM,51297,PECO,,,ZONE,,18.23,17.756859,-0.221235,-0.251906,True,1
4/26/2024 6:00:00 PM,4/26/2024 2:00:00 PM,51297,PECO,,,ZONE,,18.08,17.375263,-0.589270,-0.115467,True,1
4/26/2024 7:00:00 PM,4/26/2024 3:00:00 PM,51297,PECO,,,ZONE,,18.22,18.137334,-0.019693,-0.062973,True,1
4/26/2024 8:00:00 PM,4/26/2024 4:00:00 PM,51297,PECO,,,ZONE,,18.04,17.282082,-0.710853,-0.047065,True,1
4/26/2024 9:00:00 PM,4/26/2024 5:00:00 PM,51297,PECO,,,ZONE,,18.92,17.962101,-0.871747,-0.086152,True,1
4/26/2024 10:00:00 PM,4/26/2024 6:00:00 PM,51297,PECO,,,ZONE,,20.74,19.567486,-0.997857,-0.174657,True,1
4/26/2024 11:00:00 PM,4/26/2024 7:00:00 PM,51297,PECO,,,ZONE,,25.03,21.273212,-3.679997,-0.076791,True,1
4/27/2024 12:00:00 AM,4/26/2024 8:00:00 PM,51297,PECO,,,ZONE,,27.83,26.131471,-1.782698,0.084169,True,1
4/27/2024 1:00:00 AM,4/26/2024 9:00:00 PM,51297,PECO,,,ZONE,,22.33,21.735442,-0.666560,0.072002,True,1
4/27/2024 2:00:00 AM,4/26/2024 10:00:00 PM,51297,PECO,,,ZONE,,19.59,21.125116,1.400000,0.135116,True,1
4/27/2024 3:00:00 AM,4/26/2024 11:00:00 PM,51297,PECO,,,ZONE,,17.28,19.283515,1.780000,0.223515,True,1
4/27/2024 4:00:00 AM,4/27/2024 12:00:00 AM,51297,PECO,,,ZONE,,19.05,20.746034,1.569984,0.126050,True,1
4/27/2024 5:00:00 AM,4/27/2024 1:00:00 AM,51297,PECO,,,ZONE,,20.43,21.977438,1.519953,0.027485,True,1
4/27/2024 6:00:00 AM,4/27/2024 2:00:00 AM,51297,PECO,,,ZONE,,17.70,19.076979,1.230000,0.146979,True,1
4/27/2024 7:00:00 AM,4/27/2024 3:00:00 AM,51297,PECO,,,ZONE,,16.59,18.097790,1.358881,0.148909,True,1
4/27/2024 8:00:00 AM,4/27/2024 4:00:00 AM,51297,PECO,,,ZONE,,16.75,18.381713,1.599629,0.032084,True,1
4/27/2024 9:00:00 AM,4/27/2024 5:00:00 AM,51297,PECO,,,ZONE,,18.09,19.471249,1.491803,-0.110554,True,1
4/27/2024 10:00:00 AM,4/27/2024 6:00:00 AM,51297,PECO,,,ZONE,,19.82,21.143342,1.230000,0.093342,True,1
4/27/2024 11:00:00 AM,4/27/2024 7:00:00 AM,51297,PECO,,,ZONE,,19.42,20.528842,0.954212,0.154630,True,1
4/27/2024 12:00:00 PM,4/27/2024 8:00:00 AM,51297,PECO,,,ZONE,,20.29,21.231791,0.930000,0.011791,True,1
4/27/2024 1:00:00 PM,4/27/2024 9:00:00 AM,51297,PECO,,,ZONE,,19.55,20.534676,0.850000,0.134676,True,1
4/27/2024 2:00:00 PM,4/27/2024 10:00:00 AM,51297,PECO,,,ZONE,,19.66,19.162740,-0.544768,0.047508,True,1
4/27/2024 3:00:00 PM,4/27/2024 11:00:00 AM,51297,PECO,,,ZONE,,19.18,17.683348,-1.624590,0.127938,True,1
4/27/2024 4:00:00 PM,4/27/2024 12:00:00 PM,51297,PECO,,,ZONE,,19.49,17.099054,-2.462892,0.071946,True,1
4/27/2024 5:00:00 PM,4/27/2024 1:00:00 PM,51297,PECO,,,ZONE,,18.68,16.433296,-2.375555,0.128851,True,1
4/27/2024 6:00:00 PM,4/27/2024 2:00:00 PM,51297,PECO,,,ZONE,,18.37,16.054164,-2.377586,0.061750,True,1
4/27/2024 7:00:00 PM,4/27/2024 3:00:00 PM,51297,PECO,,,ZONE,,19.36,16.630483,-2.877939,0.148422,True,1
4/27/2024 8:00:00 PM,4/27/2024 4:00:00 PM,51297,PECO,,,ZONE,,20.04,16.600982,-3.464046,0.025028,True,1
4/27/2024 9:00:00 PM,4/27/2024 5:00:00 PM,51297,PECO,,,ZONE,,22.68,16.948755,-5.772619,0.041374,True,1
4/27/2024 10:00:00 PM,4/27/2024 6:00:00 PM,51297,PECO,,,ZONE,,24.93,19.661932,-5.035169,-0.232899,True,1
4/27/2024 11:00:00 PM,4/27/2024 7:00:00 PM,51297,PECO,,,ZONE,,30.53,24.279023,-5.714746,-0.536231,True,1
4/28/2024 12:00:00 AM,4/27/2024 8:00:00 PM,51297,PECO,,,ZONE,,34.11,28.124095,-5.944955,-0.040950,True,1
4/28/2024 1:00:00 AM,4/27/2024 9:00:00 PM,51297,PECO,,,ZONE,,28.61,23.266456,-5.176531,-0.167013,True,1
4/28/2024 2:00:00 AM,4/27/2024 10:00:00 PM,51297,PECO,,,ZONE,,22.67,20.678028,-2.071240,0.079268,True,1
4/28/2024 3:00:00 AM,4/27/2024 11:00:00 PM,51297,PECO,,,ZONE,,17.63,16.859539,-1.197897,0.427436,True,1
4/28/2024 4:00:00 AM,4/28/2024 12:00:00 AM,51297,PECO,,,ZONE,,17.21,22.264465,4.279200,0.775265,True,1
4/28/2024 5:00:00 AM,4/28/2024 1:00:00 AM,51297,PECO,,,ZONE,,15.54,19.402153,3.280736,0.581417,True,1
4/28/2024 6:00:00 AM,4/28/2024 2:00:00 AM,51297,PECO,,,ZONE,,13.62,17.619693,3.484709,0.514984,True,1
